,title,premium_level_id,is_premium,category
55,Happy pet owner and dog on walk,3,True,[]
56,"Man walking dogs on mountain with views of ocean in Malaga, Spain",3,True,[]
57,Girl showing crayon drawing to dog,4,True,[]
58,Woman looking at son sitting with dog in wheelbarrow held by mother,4,True,"{'id': 643, 'name': 'Lifestyle'}"
59,Couple with dogs,3,True,[]
60,Little girl playing with dog on kitchen floor,3,True,[]
61,Smiling pregnant woman with horse and dogs at beach on sunny day,4,True,"{'id': 643, 'name': 'Lifestyle'}"
62,Side view of content female sitting on yoga mat with English Cocker Spaniel dog and meditating in Padmasana in room with Buddha head and bamboo sticks,3,True,[]
63,Happy Hovawart dog,3,True,[]
64,Woman with her dog outdoor,3,True,[]
65,Dog Rolling On The Sofa Bed,3,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
66,silhouette of a family with their dog during a summer sunset,4,True,"{'id': 695, 'name': 'People'}"
67,Woman with dog in carrier walking on street,3,True,"{'id': 695, 'name': 'People'}"
68,Young girl at home streaming while bonding with dog,3,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
69,White lovely Beagle with purple background,3,True,"{'id': 1, 'name': 'Animals'}"
70,Woman with dog walking on polluted seashore,3,True,"{'id': 633, 'name': 'Beaches'}"
71,Attractive Young Mom and Dad in Driveway with Toddler and Dog,3,True,[]
72,Young woman and dog playing at home,3,True,"{'id': 1, 'name': 'Animals'}"
73,Cute little dog enjoying a party,3,True,[]
74,Young woman and her pet dog at home,3,True,[]
75,People sitting and laughing with dog,4,True,[]
76,Three French bulldogs playing with a sportball outdoors,3,True,"{'id': 1, 'name': 'Animals'}"
77,Woman using laptop with dog,4,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
78,Family running with price tags on their sports clothing,4,True,"{'id': 643, 'name': 'Lifestyle'}"
79,Caucasian farmer petting dog in snowy field,4,True,"{'id': 572, 'name': 'Fields'}"
80,Close-up portrait of the furry face of a mixed breed terrier dog against a black background,4,True,"{'id': 1, 'name': 'Animals'}"
81,Couple holding hands walking with dog on footpath,4,True,"{'id': 643, 'name': 'Lifestyle'}"
82,Happy young family with dog in autumn woods,3,True,[]
83,A young boy playing with a dog in the summer,3,True,[]
84,Dog with his toys,3,True,[]
85,a cat and a dog sleeping,3,True,[]
86,Dog walker with dogs in park,4,True,"{'id': 167, 'name': 'Business'}"
87,Black woman playing with dog on beach,3,True,"{'id': 643, 'name': 'Lifestyle'}"
88,"young woman with black dog on the beach, jumping",3,True,"{'id': 633, 'name': 'Beaches'}"
89,Woman wearing dog mask holding mobile phone on escalator,3,True,"{'id': 643, 'name': 'Lifestyle'}"
90,Woman with dog swimming in lake,4,True,"{'id': 643, 'name': 'Lifestyle'}"
91,Cute high-fiving dog,3,True,[]
92,Young woman lying on bed having face licked by pet dog,3,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
93,woman and dog inside cave,3,True,[]
94,colour dogs,3,True,"{'id': 444, 'name': 'Graphic Resources'}"
95,Portrait of a Siberian husky dressed in a smart suit,3,True,"{'id': 1, 'name': 'Animals'}"
96,little girl laying in car with dog,3,True,"{'id': 1013, 'name': 'Transport'}"
97,Pug,3,True,"{'id': 1, 'name': 'Animals'}"
98,Portrait of young dog against the white wall,3,True,[]
99,Caucasian woman walking dog on sidewalk,4,True,[]
0,Caucasian woman walking dog on sidewalk,4,True,[]
1,sled dogs,3,True,"{'id': 1, 'name': 'Animals'}"
2,Woman with long brown hair carrying dog in front of white wall,3,True,"{'id': 643, 'name': 'Lifestyle'}"
3,Modern man working on a laptop from home,3,True,[]
4,Terrier dog on sofa,3,True,[]
5,Selfie with dog photobomb,3,True,[]
6,"Eight Cockapoo puppies, age  6 weeks, sitting in a row.  ",4,True,"{'id': 1, 'name': 'Animals'}"
7,Male and female computer programmers discussing in creative workplace,4,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
8,Weimaraner dog playing with stick on beach,3,True,"{'id': 1, 'name': 'Animals'}"
9,Young woman with dog,3,True,[]
10,"Happy, multi-race family, playing and snuggling with their family dog",3,True,[]
11,Man showing love to dog outside in nature.,3,True,[]
12,Woman wearing dog mask looking at laptop in front of wall,3,True,"{'id': 643, 'name': 'Lifestyle'}"
13,白いソファのリビングで犬と遊ぶ中高年夫婦,3,True,"{'id': 643, 'name': 'Lifestyle'}"
14,Very cute African Pygmy hedgehog on coffee table with Corgi dog,3,True,[]
15,Dog with funny face during his bath,3,True,[]
16,Dog biting his leash,3,True,[]
17,Family Play Time At Home,3,True,[]
18,Smiling woman rewarding dog for trick,3,True,"{'id': 1013, 'name': 'Transport'}"
19,Shar-pei puppy dog hiding under a duvet ,3,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
20,dogs running on a beach,3,True,"{'id': 596, 'name': 'Landscapes'}"
21,funny illustration of a dog,3,True,[]
22,Smiling young woman with cute dog on bed at home,4,True,"{'id': 643, 'name': 'Lifestyle'}"
23,A dog runs along the beach in front of a storm,3,True,"{'id': 633, 'name': 'Beaches'}"
24,Boy and dog making mess with laundry,4,True,"{'id': 709, 'name': 'Hair'}"
25,Woman with dog relaxing near river,4,True,"{'id': 775, 'name': 'Women'}"
26,Golden retriever dog swimming under water in the pool and chasing green toy,3,True,"{'id': 1, 'name': 'Animals'}"
27,Asian man with Bernese dog outdoor in the sunny lawn,3,True,[]
28,Generative AI illustration of charming Chihuahua dressed in vivid yellow hoodie and a cute pink beanie stands out against a matching yellow background,3,True,"{'id': 1, 'name': 'Animals'}"
29,Dapper French Bulldog Puppy in a Bowtie,3,True,[]
30,the woman in the park,3,True,[]
31,Cute boy and dog sleeping on sofa,3,True,[]
32,Dog Giving Woman a Kiss on the Cheek,3,True,[]
33,Happy woman sitting amidst dogs at doorway,4,True,"{'id': 643, 'name': 'Lifestyle'}"
34,Happy woman feeding to Akita dog,4,True,"{'id': 643, 'name': 'Lifestyle'}"
35,Young woman with dog using laptop on sofa at home,4,True,"{'id': 643, 'name': 'Lifestyle'}"
36,Young child petting his Bernese Mountain Dog outside in summer,3,True,"{'id': 695, 'name': 'People'}"
37,Studio shot of a happy adult mixed breed dog,3,True,"{'id': 1, 'name': 'Animals'}"
38,Dogs drinking water in park,3,True,"{'id': 1, 'name': 'Animals'}"
39,Generative AI illustration of cute kid with Dachshund puppy in black fur looking at camera while swimming together in blue pool water in daylight,3,True,"{'id': 1, 'name': 'Animals'}"
40,Embracing woman and girl on couch with dog,3,True,"{'id': 695, 'name': 'People'}"
41,Woman with dog on bench,3,True,"{'id': 695, 'name': 'People'}"
42,Positive woman reading book near dogs,3,True,"{'id': 1, 'name': 'Animals'}"
43,Smiling young woman sitting by Jack Russell Terrier dog on wooden bridge,4,True,"{'id': 643, 'name': 'Lifestyle'}"
44,Guy scratches head of dog while enjoying the alpine views,3,True,"{'id': 992, 'name': 'Measuring Instruments'}"
45,Baby boy sleeping on high chair with dog resting head on it,3,True,[]
46,Cute Poodle sitting in camper van on sunny day,4,True,"{'id': 643, 'name': 'Lifestyle'}"
47,"Dog sits at the kitchen table looking away, having breakfast, do",3,True,"{'id': 289, 'name': 'Food'}"
48,Low section of man walking with dog on fallen tree over river,3,True,[]
49,Rear view of father and sons with dog walking on road in forest,3,True,"{'id': 1013, 'name': 'Transport'}"
50,Happy woman embracing dog at home,4,True,"{'id': 643, 'name': 'Lifestyle'}"
51,Smiling blond woman embracing Pembroke welsh Corgi,4,True,"{'id': 643, 'name': 'Lifestyle'}"
52,Woman with daughters and dog in forest,4,True,"{'id': 643, 'name': 'Lifestyle'}"
53,Mature woman stroking dog on floor at home,4,True,"{'id': 643, 'name': 'Lifestyle'}"
54,Young woman having fun with her american stanford dog,3,True,"{'id': 643, 'name': 'Lifestyle'}"
55,Female walking their dog in the park at sunset,3,True,"{'id': 96, 'name': 'Buildings and Architecture'}"
56,Tabby cat with woman and dog in background at garden,4,True,"{'id': 643, 'name': 'Lifestyle'}"
57,"My dog wanders around a flooded boardwalk, braving snakes and ga",3,True,"{'id': 782, 'name': 'Plants and Flowers'}"
58,Young woman mountain biking with her dog in the fall,3,True,"{'id': 695, 'name': 'People'}"
59,Closeup of dog drinking from hand of young women in natural setting,3,True,"{'id': 572, 'name': 'Fields'}"
60,Terrier mix dog on the bed,3,True,"{'id': 109, 'name': 'Other'}"
61,Positive female sitting with Ratonero Bodeguero Andaluz dog in apartment,3,True,"{'id': 643, 'name': 'Lifestyle'}"
62,Mature woman taking selfie with Chihuahua dogs sitting on wall,4,True,"{'id': 643, 'name': 'Lifestyle'}"
63,Girl with Samoyed dog in park,3,True,"{'id': 695, 'name': 'People'}"
64,Baby girl running with beagle dog in backyard in summer day. Domestic animal with children concept.,3,True,"{'id': 289, 'name': 'Food'}"
65,Woman lying on grass with her pet dog,3,True,[]
66,Dog standing in front of abandoned vintage car on field,3,True,"{'id': 1013, 'name': 'Transport'}"
67,Generative AI illustration of back view of young male tourist in jacket sitting on sandy beach with obedient dog and admiring foamy ocean at sunset,3,True,"{'id': 695, 'name': 'People'}"
68,Smiling woman surfing internet through phone and stroking dog at home,4,True,"{'id': 643, 'name': 'Lifestyle'}"
69,Mother and daughter playing with dog in field,3,True,"{'id': 643, 'name': 'Lifestyle'}"
70,Young woman mountain biking with her dog in the fall,3,True,"{'id': 695, 'name': 'People'}"
71,Veterinary physiotherapist applying care to a dog,3,True,"{'id': 167, 'name': 'Business'}"
72,Anonymous young woman with dog running on grassy meadow near sea,3,True,"{'id': 695, 'name': 'People'}"
73,Cheerful woman carrying cute dog in front of clothing store,4,True,"{'id': 643, 'name': 'Lifestyle'}"
74,Young man resting with dog under tree in forest,4,True,"{'id': 643, 'name': 'Lifestyle'}"
75,Rear view of boy with dog walking on fallen leaves in forest during autumn,3,True,"{'id': 782, 'name': 'Plants and Flowers'}"
76,Terrier dog on the bed,3,True,"{'id': 109, 'name': 'Other'}"
77,Smiling man sitting with dog at home,4,True,"{'id': 643, 'name': 'Lifestyle'}"
78,Young traveler with dogs against old settlement with small cave,3,True,"{'id': 1043, 'name': 'Travel'}"
79,Happy smiling boy snuggling with fluffy dog on a sofa at home.,3,True,"{'id': 96, 'name': 'Buildings and Architecture'}"
80,Siblings with dog sitting on the bed at home,4,True,"{'id': 643, 'name': 'Lifestyle'}"
81,Middle-aged woman petting and playing with her Labrador dog at home,3,True,"{'id': 96, 'name': 'Buildings and Architecture'}"
82,Smiling mature man stroking dog in forest,4,True,"{'id': 643, 'name': 'Lifestyle'}"
83,Smiling freelancer sitting with dog on sofa at home office,4,True,"{'id': 643, 'name': 'Lifestyle'}"
84,Thoughtful senior man sitting on steps by pet dog at backyard,4,True,"{'id': 643, 'name': 'Lifestyle'}"
85,Small dog looking up at camera,3,True,[]
86,Generating AI illustration of a happy man with sunglasses and helmet riding a scooter with a dog on an asphalt road with a blurred background on a city street,3,True,"{'id': 1, 'name': 'Animals'}"
87,Smiling woman looking through window with dog while travelling in train,4,True,"{'id': 643, 'name': 'Lifestyle'}"
88,Portrait of drawing boy lying on bed with his dog,4,True,"{'id': 643, 'name': 'Lifestyle'}"
89,Adorable small welsh corgi puppy sitting at top of stairs inside,3,True,[]
90,Smiling woman with water bottle sitting by dog on exercise mat,4,True,"{'id': 643, 'name': 'Lifestyle'}"
91,"Portrait  labrador in a shirt, denim jacket and hat.",3,True,"{'id': 109, 'name': 'Other'}"
92,Portrait of smiling boy sitting on dog at home,3,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
93,Smiling mother and daughters with dog at back yard,4,True,"{'id': 643, 'name': 'Lifestyle'}"
94,Smiling man sitting cross-legged by dog at home,4,True,"{'id': 643, 'name': 'Lifestyle'}"
95,Dalmatian dog kissing a girl,3,True,[]
96,Woman wearing warm clothing cuddling with dog in bed,4,True,"{'id': 643, 'name': 'Lifestyle'}"
97,Dog headshoot isolated against white background,3,True,"{'id': 109, 'name': 'Other'}"
98,"My dog wanders around a flooded boardwalk, braving snakes and ga",3,True,"{'id': 782, 'name': 'Plants and Flowers'}"
99,Anonymous woman with dog crossing road,3,True,"{'id': 695, 'name': 'People'}"
0,Young homeowners with pet dog,3,True,[]
1,Young woman hugging dog on footpath,4,True,"{'id': 643, 'name': 'Lifestyle'}"
2,Woman relaxing outdoor with her dogs,3,True,"{'id': 633, 'name': 'Beaches'}"
3,Brown Dog looking out Car Window,3,True,"{'id': 1, 'name': 'Animals'}"
4,Senior friends watching movie together and enjoying beer at home,3,True,[]
5,Student using laptop on sofa with dog,3,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
6,girl playing with her dog at home,3,True,[]
7,Two  domestic dogs resting on bed.,3,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
8,Portrait of a young Golden Labrador sitting in a field,3,True,"{'id': 572, 'name': 'Fields'}"
9,Man with dog at home,3,True,[]
10,Smiling woman with dog sitting on couch in a vintage shop,4,True,"{'id': 643, 'name': 'Lifestyle'}"
11,Mother feeding her small baby his lunch while he sits in his high chair on top of the kitchen side. Playing with the family dog,3,True,"{'id': 643, 'name': 'Lifestyle'}"
12,A dog is standing in the shallow water,3,True,"{'id': 1, 'name': 'Animals'}"
13,Woman walking in forest with dog,3,True,"{'id': 615, 'name': 'Fall'}"
14,Persian cat at the home office,3,True,[]
15,Vets examining dog,4,True,"{'id': 734, 'name': 'Men'}"
16,Two little dogs with small chair,3,True,"{'id': 109, 'name': 'Other'}"
17,Senior couple wit dog in mobile home,4,True,"{'id': 643, 'name': 'Lifestyle'}"
18,Dog portrait,3,True,[]
19,A man camping with his dog in the forest,3,True,"{'id': 1030, 'name': 'Buses'}"
20,Caucasian woman sitting in armchair petting dog,4,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
21,Happy woman listening music through wireless headphones walking with dog in front of building,4,True,"{'id': 643, 'name': 'Lifestyle'}"
22,"Blond Woman sitting on a sea cliff in Portugal, looking out to the horizon, with her Weimaraner dog .",3,True,"{'id': 498, 'name': 'Hobbies and Leisure'}"
23,Happy young asianw woman holding her dog in the park,3,True,"{'id': 572, 'name': 'Fields'}"
24,A senior dog laying on a chair,3,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
25,Child giving his pet puppy dog a bath,3,True,[]
26,Miniature Schnauzer at home,3,True,[]
27,"Boy with dog relaxing at tranquil city park pond
",4,True,"{'id': 498, 'name': 'Hobbies and Leisure'}"
28,Red dog in forest,3,True,[]
29,Man and dog sitting on nature at sunset looking at the view,3,True,[]
30,Woman photographing dog amidst trees in forest during autumn,4,True,[]
31,Camping with golden,3,True,[]
32,Studio shot of a happy adult mixed breed dog,3,True,"{'id': 1, 'name': 'Animals'}"
33,Lesbian couple with dog,3,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
34,Businesswoman pet-friendly teamwork modern office ,3,True,[]
35,Vet putting eye drops in dog eye,4,True,"{'id': 867, 'name': 'Eye Care'}"
36,"Male ski patroller and his search dog training at the Crested Butte Ski Resort, Crested Butte, Colorado.",3,True,[]
37,Dog with on sofa tennis ball,3,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
38,A dog gazes out of a car window,3,True,[]
39,Young woman with puppy dogs on a farm,3,True,[]
40,Woman with her dog in spring sunset,3,True,[]
41,Dog resting on hardwood floor at home,4,True,"{'id': 643, 'name': 'Lifestyle'}"
42,Two dogs in village.,3,True,[]
43,Family and their dog on bed,4,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
44,Adorable white dog,3,True,[]
45,Woman walking her dog,3,True,"{'id': 572, 'name': 'Fields'}"
46,Dog sitting in laundry basket on sofa,4,True,"{'id': 1, 'name': 'Animals'}"
47,Woman walking four dogs on leashes,4,True,[]
48,Woman with cat on yoga mat,4,True,"{'id': 643, 'name': 'Lifestyle'}"
49,Portrait of cute dog standing on top of lumber in lush foggy forest,3,True,[]
50,Small brown dog relaxing in bed. ,3,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
51,Happy senior couple with their dog at home,3,True,"{'id': 695, 'name': 'People'}"
52,Veterinarian checking dog with stethoscope,3,True,"{'id': 167, 'name': 'Business'}"
53,UGC woman playing with dog puppy on beach bali mobile ,3,True,[]
54,Woman with dog reading book in yard ,3,True,[]
55,A cute little white dog posing on a bed located in a modern bedroom,3,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
56,A man playing with his dog.,3,True,"{'id': 695, 'name': 'People'}"
57,Cheerful couple with dog walking in park,3,True,"{'id': 615, 'name': 'Fall'}"
58,Man with dog admiring forest from terrace,3,True,[]
59,Man and his dog running down a trail,3,True,[]
60,Girl's Hands Serve Fresh Delights to Eager Dogs.,3,True,[]
61,Man and dog having fun together at home,4,True,"{'id': 643, 'name': 'Lifestyle'}"
62,Woman with visual impairment hooking the leash on her service dog,4,True,"{'id': 1, 'name': 'Animals'}"
63,Shih tzu dog guarding sleeping newborn,3,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
64,Small dog chewing on a red apple,3,True,[]
65,hound dog hunts on the snow,3,True,"{'id': 977, 'name': 'Other'}"
66,"Girl with dog at a lake (Lago di Garda, Italy)",3,True,[]
67,Basketball court with street dog,3,True,[]
68,African American senior man with his pet dog in the living room,3,True,[]
69,Cats and Dog,3,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
70,girl wearing blue dress with brown poodle dog running towards the front door of home,3,True,"{'id': 1, 'name': 'Animals'}"
71,Doggy Bday party,3,True,"{'id': 2, 'name': 'Accessories'}"
72,Persons hiking with pet dog on snow mountain during vacation,3,True,"{'id': 695, 'name': 'People'}"
73,Young woman relaxing on sofa with dogs by fireplace,4,True,"{'id': 1, 'name': 'Animals'}"
74,Girl and dog playing with hose,3,True,[]
75,young woman with dog,3,True,"{'id': 1, 'name': 'Animals'}"
76,lesbian couple playing with their dog whilst out walking in a field,3,True,"{'id': 695, 'name': 'People'}"
77,Happy female designer with dog,3,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
78,Man walking his dog,3,True,[]
79,Young woman relaxing with a dog,3,True,[]
80,man laughing at the table,3,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
81,Woman wearing warm clothing cuddling with dog in bed,4,True,"{'id': 643, 'name': 'Lifestyle'}"
82,Fall front entry,3,True,"{'id': 836, 'name': 'Halloween'}"
83,Woman petting her dog in field,3,True,"{'id': 572, 'name': 'Fields'}"
84,Close-up of a puppy wearing a Santa hat and lying near a Christmas ornament,3,True,"{'id': 1, 'name': 'Animals'}"
85,young woman holding adorable dog puppy giving him a kiss,3,True,[]
86,Short hairstyle woman and her dog in colorful fall park,3,True,"{'id': 615, 'name': 'Fall'}"
87,Cute Dog sleeps on couch,3,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
88,A teenager with a dog and a cat ,3,True,[]
89,"A dog trainer giving a hand command to Black Labrador dog.,Dog training school",3,True,[]
90,Pet bulldog puppy held by child outside,3,True,"{'id': 1, 'name': 'Animals'}"
91,Sports outside with doggy,3,True,[]
92,Artwork of aged woman walking with dogs,3,True,"{'id': 695, 'name': 'People'}"
93,Small dog with flying disc,3,True,"{'id': 617, 'name': 'Summer'}"
94,Headshots of very cute golden retriever and labrador against white background,3,True,[]
95,Woman caressing dog while working,3,True,[]
96,Baroque style mastiff dog with gorget on vintage background,3,True,[]
97,Still life with hot dog and ketchup,3,True,[]
98,Woman using mobile phone while sitting on carpet with dog in living room,4,True,"{'id': 643, 'name': 'Lifestyle'}"
99,Corgi dog on the SUP board,3,True,[]
0,English cream golden retriever dog running,3,True,[]
1,Hand of man holding hot dog at Christmas market,4,True,"{'id': 643, 'name': 'Lifestyle'}"
2,Young couple with their pet dog,3,True,"{'id': 572, 'name': 'Fields'}"
3,"Pair Of Dogs Playing In Surf; Tarifa, Spain",3,True,[]
4,Dog having a Birthday Party with cake,3,True,"{'id': 419, 'name': 'Cake and Pastries'}"
5,Businesswoman with dog sitting in armchair using laptop,4,True,"{'id': 643, 'name': 'Lifestyle'}"
6,Legs of friends with dog relaxing in tent during sunset,3,True,"{'id': 617, 'name': 'Summer'}"
7,Hand of woman holding dog's paw in front of yellow wall,3,True,"{'id': 643, 'name': 'Lifestyle'}"
8,Vizsla dog running for ball on beach,3,True,"{'id': 633, 'name': 'Beaches'}"
9,Great Dane labarador mix breed dog with collar,4,True,"{'id': 596, 'name': 'Landscapes'}"
10,Young Dog digging hole in sand on beach at sunset,3,True,"{'id': 1, 'name': 'Animals'}"
11,preparing Christmas presents with dog,3,True,"{'id': 834, 'name': 'Christmas'}"
12,Couple caressing dogs on bench against green meadow,3,True,"{'id': 695, 'name': 'People'}"
13,West Highland White Terrier with toy laying in grass,3,True,"{'id': 1, 'name': 'Animals'}"
14,girl kissing with her dog in nature,3,True,"{'id': 782, 'name': 'Plants and Flowers'}"
15,Happy vet with parrot and dog,3,True,"{'id': 869, 'name': 'Hospitals and ER'}"
16,Laughing Freelancer with dog,3,True,[]
17,Happy young family with dog in autumn woods,3,True,[]
18,Close friends taking their dog for a walk,3,True,"{'id': 643, 'name': 'Lifestyle'}"
19,"Brown Broholmer dog with a white spot on his chest sitting with a brick wall in the background, Italy",4,True,"{'id': 1043, 'name': 'Travel'}"
20,boy and dog drinking from cow trough,3,True,[]
21,Businessman taking selfie with dog through mobile phone,4,True,"{'id': 643, 'name': 'Lifestyle'}"
22,Woman eating grilled hot dog with condiments and toppings,3,True,[]
23,Girl With Dog,3,True,"{'id': 620, 'name': 'Clouds'}"
24,Resting domestic dog with kid.,3,True,[]
25,dog sitting in the living room with two children,3,True,[]
26,Happy family with dog sitting together in cozy living room,3,True,"{'id': 643, 'name': 'Lifestyle'}"
27,Wet small dog standing on table,3,True,[]
28,Midsection of mixed race woman preparing hot dogs behind counter in food truck,4,True,"{'id': 775, 'name': 'Women'}"
29,Small white dog standing on an old wooden dock,3,True,[]
30,"Rear view of a boy sitting in autumn leaves playing with a dog, Bulgaria",3,True,"{'id': 695, 'name': 'People'}"
31,Caucasian woman walking dog in field,4,True,"{'id': 572, 'name': 'Fields'}"
32,Asian woman working on computer with dog at home,3,True,"{'id': 167, 'name': 'Business'}"
33,West Highland White Terrier on blue background,3,True,"{'id': 1, 'name': 'Animals'}"
34,retired couple sit with dog on rocks by ocean in rugged scotland,3,True,"{'id': 1013, 'name': 'Transport'}"
35,Great Dane dog in party hat,3,True,[]
36,puppy headshot,3,True,[]
37,Street old dog resting on concrete stairs,3,True,[]
38,Dog on blanket licking dog bone,3,True,[]
39,Young woman working from home ,3,True,[]
40,Close up of dogs nose,3,True,"{'id': 1, 'name': 'Animals'}"
41,Woman with dog sitting in front of mountain,4,True,"{'id': 643, 'name': 'Lifestyle'}"
42,Young woman in nature feeding a stray dog,3,True,"{'id': 633, 'name': 'Beaches'}"
43,"Golden Labrador lying on floor, playing with two Black Labrador puppies.",3,True,[]
44,Young girl playing with her dog,3,True,[]
45,Wet samoyed dog in a little river with trees around,3,True,[]
46,Happy family with small children walking on the beach,3,True,"{'id': 643, 'name': 'Lifestyle'}"
47,Close up of black dogs eyes,3,True,[]
48,Group of friends roasting hot dogs on campfire,4,True,"{'id': 734, 'name': 'Men'}"
49,Portrait of a smiling mid adult woman petting her dog while standing outdoors in the snow.,3,True,[]
50,Best friends,3,True,[]
51,Caucasian woman petting dog outdoors,4,True,[]
52,Black man walking with dog on street,3,True,"{'id': 695, 'name': 'People'}"
53,West Highland White Terrier outdoors on grassy lawn,3,True,"{'id': 1, 'name': 'Animals'}"
54,Girl lying by dog on porch,3,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
55,Portrait of a short-haired dog,3,True,[]
56,Group of seven dogs sitting on a bench and trampoline in a garden wearing party hats,3,True,"{'id': 1, 'name': 'Animals'}"
57,Poppies and daisies,3,True,[]
58,The guy with the dog from the shelter,3,True,"{'id': 618, 'name': 'Winter'}"
59,Brown dog wearing a red ribbon lying down on its stomach.,3,True,[]
60,woman with puppy in the hands,3,True,"{'id': 572, 'name': 'Fields'}"
61,Dog playing with man in park on sunny day,4,True,"{'id': 643, 'name': 'Lifestyle'}"
62,伏せている犬と4人家族,3,True,"{'id': 643, 'name': 'Lifestyle'}"
63,Young couple in a camper van in nature during winter,3,True,[]
64,A dog owner is feeding the border collie yogurt with a spoon,3,True,"{'id': 2, 'name': 'Accessories'}"
65,Dog cat fighting on the armchair,3,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
66,Man exercising with pet dog on his back,3,True,"{'id': 695, 'name': 'People'}"
67,Happy  guy stroking dog on couch at home,3,True,[]
68,"business woman in home office on a sick day, blowing her nose",3,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
69,Lazy Morning,3,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
70,Rear view of man with Weimaraner dog sitting on rock against cloudy sky,3,True,"{'id': 922, 'name': 'Sports'}"
71,dogs lying on the seat of a motorhome,3,True,[]
72,Cute dog lying in room,3,True,"{'id': 289, 'name': 'Food'}"
73,"Golden Baby 2, Linda Braucht (b.20th C./American), Computer graphics",3,True,"{'id': 444, 'name': 'Graphic Resources'}"
74,A young couple and their dog on a stand up paddle boarding outing.,3,True,"{'id': 695, 'name': 'People'}"
75,Female professionals using laptops while sitting with dog at desk in creative office,4,True,[]
76,Cute portrait of whippet puppy rolled over ,3,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
77,Happy boy singing karaoke with corgi dog near big window at home,3,True,[]
78,Personal perspective pet owner holding treat over dog licking lips in grass,4,True,"{'id': 1, 'name': 'Animals'}"
79,Illustration of woman pulling her dog on sled on snow covered landscape,3,True,"{'id': 498, 'name': 'Hobbies and Leisure'}"
80,Woman with her dog outdoor,3,True,[]
81,Happy woman taking selfie with dog at beach,4,True,"{'id': 643, 'name': 'Lifestyle'}"
82,Studio portrait of stylish eccentric senior woman with grey hair and her poodle dog. They look alike. Generative AI. ,3,True,"{'id': 695, 'name': 'People'}"
83,Mixed breed rescue dog looking away amidst meadow during springtime,4,True,"{'id': 572, 'name': 'Fields'}"
84,Cool dog outfit,3,True,[]
85,Man holding a cupcake while celebrating the dog's birthday,3,True,[]
86,Teen Girl Hugging Large Mixed Breed Puppy Dog,3,True,[]
87,Little puppy alone at home.,3,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
88,Young woman looking at cellphone with her dog,3,True,"{'id': 543, 'name': 'Beds, Chairs and Furniture'}"
89,Veterinarian monitoring sick dog in cage,4,True,"{'id': 744, 'name': 'Doctor'}"
90,Man with dog walking on grassy landscape against sky,3,True,"{'id': 695, 'name': 'People'}"
91,A small dog at the side of a lake.,3,True,"{'id': 1, 'name': 'Animals'}"
92,Crop woman putting on harness on fluffy dog,3,True,"{'id': 695, 'name': 'People'}"
93,West Highland White Terrier sitting on couch with pillow and blanket,3,True,"{'id': 1, 'name': 'Animals'}"
94,Basset Hound puppy sits next to chair with older Basset hound dog,3,True,"{'id': 1, 'name': 'Animals'}"
95,Elderly woman with dog,3,True,[]
96,Young couple in a camper van in nature during winter petting wolf dog,3,True,[]
97,Mid-adult woman riding a horse with two dogs running along a beach.,3,True,"{'id': 633, 'name': 'Beaches'}"
98,Man and dog walking on beach during winter sunset,3,True,"{'id': 629, 'name': 'Piers'}"
99,informal young woman training her dog,3,True,[]
0,Woman dressing up dogs,4,True,"{'id': 643, 'name': 'Lifestyle'}"
1,Happy senior man with pet dog walking at beach,4,True,"{'id': 643, 'name': 'Lifestyle'}"
2,dog sitting on a sofa,3,True,[]
3,hound dog hunts on the snow,3,True,[]
4,Golden retriever dog swimming under water in the pool ,3,True,"{'id': 1, 'name': 'Animals'}"
5,greyhound pet dog,3,True,[]
6,Puppy Dog Laying on Couch,3,True,[]
7,Adult Man with the dog in a city park,3,True,[]
